OrderID,CustomerID,ManagerID,Quantity,Price,Freight,ShippedDate,Total
3435,KU21,man18,15,72.54,14,10/30/2020,1102.1
3527,VF44,man32,22,49.68,8,11/9/2020,1100.96
309,WA76,man03,49,22.22,12,10/31/2020,1100.78
1941,NQ94,man68,49,22.23,10,11/8/2020,1099.27
4617,FD51,man33,38,28.52,15,10/18/2020,1098.76
1030,UN35,man29,23,47.44,6,11/11/2020,1097.12
698,XT21,man65,38,28.52,13,10/27/2020,1096.76
1506,GN83,man91,11,98.9,5,10/24/2020,1092.9
1995,CC14,man31,24,44.99,13,10/27/2020,1092.76
346,QX42,man53,12,89.81,13,11/4/2020,1090.72
3736,OR36,man61,14,76.81,15,11/5/2020,1090.34
202,KA98,man12,24,45.08,8,10/19/2020,1089.92
1912,XY78,man65,46,23.43,9,10/18/2020,1086.78
4368,IF11,man50,40,26.89,11,10/29/2020,1086.6
3432,CT31,man35,20,53.61,13,10/24/2020,1085.2
711,OH60,man94,13,82.87,7,11/1/2020,1084.31
3679,QL43,man59,11,97.97,6,10/16/2020,1083.67
3741,GJ96,man57,11,97.16,13,11/12/2020,1081.76
4707,LA60,man33,13,82.42,8,11/4/2020,1079.46
3131,FG62,man89,15,71.1,11,11/7/2020,1077.5
4593,FB85,man64,47,22.66,12,10/26/2020,1077.02
3137,NN50,man52,37,28.69,14,11/10/2020,1075.53
4407,IA24,man27,22,48.39,8,10/31/2020,1072.58
2761,WB93,man14,17,62.44,11,10/15/2020,1072.48
4493,OY81,man04,51,20.86,8,10/29/2020,1071.86
135,DP78,man24,30,35.23,14,11/5/2020,1070.9
1520,BK88,man88,49,21.69,8,11/2/2020,1070.81
90,XI14,man42,52,20.37,11,10/15/2020,1070.24
805,IR14,man91,34,31.18,9,11/10/2020,1069.12
187,UD95,man23,13,81.61,7,11/5/2020,1067.93
4296,GP83,man55,12,88.36,7,11/8/2020,1067.32
1477,JK61,man50,26,40.77,7,10/18/2020,1067.02
4630,CI58,man24,11,95.92,10,11/1/2020,1065.12
933,BN47,man73,47,22.46,9,11/3/2020,1064.62
1597,DF32,man08,34,30.9,14,11/5/2020,1064.6
926,AI59,man88,33,31.83,14,11/5/2020,1064.39
537,XV44,man39,32,32.97,7,10/17/2020,1062.04
1135,HA51,man35,33,31.82,11,10/17/2020,1061.06
2026,GZ07,man74,11,95.58,9,10/22/2020,1060.38
2750,DZ82,man01,16,65.72,7,10/21/2020,1058.52
4800,TT25,man31,35,30.1,5,11/8/2020,1058.5
2581,NW73,man40,45,23.21,13,11/3/2020,1057.45
4009,LT91,man98,32,32.77,7,11/8/2020,1055.64
264,TJ18,man45,13,80.61,7,11/10/2020,1054.93
355,XH16,man94,11,95.43,5,10/25/2020,1054.73
1455,KH81,man55,48,21.72,12,10/16/2020,1054.56
2205,UT44,man71,32,32.67,9,10/28/2020,1054.44
2294,HZ96,man96,21,49.52,14,11/4/2020,1053.92
2141,MG77,man80,40,26.12,9,11/11/2020,1053.8
344,LS98,man96,11,94.88,10,10/21/2020,1053.68
333,EP80,man22,45,23.25,6,11/5/2020,1052.25
3144,RM18,man22,14,74.12,14,10/31/2020,1051.68
4726,YR96,man36,31,33.5,12,11/7/2020,1050.5
452,FA64,man02,11,94.67,9,11/9/2020,1050.37
747,LI29,man03,21,49.66,7,10/16/2020,1049.86
3308,AR21,man10,14,74.34,9,11/8/2020,1049.76
3661,OU31,man73,32,32.26,15,11/5/2020,1047.32
1056,YS61,man88,11,94.24,10,10/29/2020,1046.64
4175,BH20,man47,25,41.3,13,10/25/2020,1045.5
642,RL31,man65,13,79.5,11,10/24/2020,1044.5
4972,ZC89,man42,36,28.64,12,11/7/2020,1043.04
408,UN24,man95,25,41.48,6,10/13/2020,1043
686,RQ09,man19,42,24.57,11,10/29/2020,1042.94
1463,QM87,man14,49,20.98,12,10/30/2020,1040.02
2376,AX12,man97,27,38.22,7,10/13/2020,1038.94
1349,DZ19,man38,25,41.32,5,10/24/2020,1038
4840,TV05,man29,32,32.05,11,11/12/2020,1036.6
2969,PJ31,man22,30,34.27,8,11/9/2020,1036.1
1612,ZV73,man89,42,24.49,7,11/8/2020,1035.58
2518,DJ01,man10,28,36.54,12,10/16/2020,1035.12
2536,XC00,man72,26,39.44,9,10/17/2020,1034.44
3183,YG79,man98,16,64.07,9,11/3/2020,1034.12
1432,GG43,man09,11,93.11,9,11/6/2020,1033.21
3326,QQ07,man73,12,85.14,11,10/26/2020,1032.68
2894,BI49,man93,17,59.97,13,10/30/2020,1032.49
4412,HN14,man00,14,73.2,7,10/29/2020,1031.8
1326,YN90,man98,51,20.05,8,11/7/2020,1030.55
4915,HM67,man51,43,23.66,13,10/21/2020,1030.38
2575,WD82,man34,14,72.95,9,10/31/2020,1030.3
4037,BU51,man26,16,63.36,14,10/26/2020,1027.76
3706,NL31,man67,12,84.53,13,11/1/2020,1027.36
1100,QR61,man80,18,56.74,6,11/9/2020,1027.32
151,UX72,man90,23,44.1,13,11/4/2020,1027.3
2182,TP71,man75,23,44.1,12,11/9/2020,1026.3
2071,FB68,man19,14,72.66,8,10/24/2020,1025.24
2841,IN95,man83,11,92.31,9,10/23/2020,1024.41
4283,WC62,man25,23,44.21,7,10/30/2020,1023.83
1209,TQ27,man94,11,92.44,6,10/22/2020,1022.84
2770,AP79,man08,27,37.63,6,10/18/2020,1022.01
1201,QY36,man33,36,28.06,9,11/5/2020,1019.16
466,WS84,man72,19,53.04,11,11/1/2020,1018.76
3454,MR11,man13,14,71.69,15,10/30/2020,1018.66
3022,DG87,man91,19,52.91,13,10/16/2020,1018.29
100,BA35,man12,14,72.23,7,11/6/2020,1018.22
1405,AJ65,man52,37,27.17,12,10/16/2020,1017.29
4835,WG50,man21,14,72.02,9,10/24/2020,1017.28
1691,CL30,man09,36,27.88,12,11/5/2020,1015.68
512,NE92,man98,33,30.5,8,10/18/2020,1014.5
1125,CE50,man24,37,27.15,9,10/23/2020,1013.55
2597,FN50,man05,48,20.85,12,10/14/2020,1012.8
407,RB30,man64,11,90.93,12,10/29/2020,1012.23
3696,TN91,man57,15,66.93,7,10/14/2020,1010.95
2579,YN43,man89,21,47.51,11,11/12/2020,1008.71
3954,QU96,man34,29,34.31,13,10/13/2020,1007.99
3991,IP70,man22,35,28.47,11,10/28/2020,1007.45
1714,JS62,man37,13,76.4,14,10/22/2020,1007.2
2595,GA38,man39,26,38.46,7,10/31/2020,1006.96
1745,EF82,man51,40,25,6,10/14/2020,1006
2925,TE57,man90,28,35.52,10,10/29/2020,1004.56
4624,FL20,man50,42,23.65,11,10/19/2020,1004.3
4709,VQ03,man52,31,32.15,7,10/17/2020,1003.65
1210,AH10,man91,35,28.34,11,10/16/2020,1002.9
3450,XP91,man05,38,26.23,6,10/21/2020,1002.74
1938,KQ02,man56,29,34.1,13,11/8/2020,1001.9
2833,PO95,man33,48,20.71,5,10/21/2020,999.08
1300,SR90,man29,14,70.57,10,10/31/2020,997.98
1122,QP02,man89,19,51.93,11,11/2/2020,997.67
906,LH90,man89,14,70.38,12,10/30/2020,997.32
3343,CP49,man72,34,29.15,6,11/2/2020,997.1
3640,DW29,man67,16,61.35,13,10/21/2020,994.6
1223,RP89,man70,20,49.45,5,10/21/2020,994
1950,YK34,man48,17,57.64,14,10/14/2020,993.88
2619,QB94,man05,47,20.67,14,11/10/2020,985.49
451,DF50,man04,13,74.85,11,11/4/2020,984.05
1074,PR93,man99,33,29.48,10,11/12/2020,982.84
1650,KK20,man14,15,64.77,10,11/7/2020,981.55
301,BL17,man84,42,23.03,10,11/7/2020,977.26
2333,IN62,man05,31,31.27,7,11/1/2020,976.37
2990,LQ19,man67,10,96.7,9,11/11/2020,976
764,AA29,man09,31,31.19,9,10/17/2020,975.89
1383,OB74,man07,29,33.2,11,10/27/2020,973.8
775,GM69,man32,47,20.46,12,10/24/2020,973.62
3489,FI89,man06,13,74.35,6,10/26/2020,972.55
1001,WQ22,man30,19,50.64,10,10/26/2020,972.16
3148,LV34,man92,23,41.91,7,10/17/2020,970.93
691,VS78,man39,14,68.41,12,11/3/2020,969.74
2180,YB58,man80,21,45.81,7,11/7/2020,969.01
4216,CE42,man12,17,56.47,9,10/29/2020,968.99
1721,WL92,man67,48,20.03,6,10/14/2020,967.44
2269,MG93,man26,10,95.43,13,10/26/2020,967.3
3023,WB81,man20,26,36.77,11,11/6/2020,967.02
2335,KP91,man60,21,45.55,9,10/23/2020,965.55
2442,WX57,man45,20,47.76,9,10/21/2020,964.2
2802,ST47,man63,23,41.42,11,11/9/2020,963.66
3998,OU02,man66,11,86.68,10,10/16/2020,963.48
3056,VB57,man24,12,79.25,12,10/16/2020,963
718,TS45,man62,27,35.25,10,10/14/2020,961.75
3880,SN62,man88,14,68.22,6,10/13/2020,961.08
3969,YP84,man42,29,32.65,12,11/11/2020,958.85
3937,DM46,man06,10,95.27,6,11/11/2020,958.7
855,TK74,man46,15,62.9,15,10/25/2020,958.5
1559,TO67,man69,33,28.82,7,10/24/2020,958.06
1623,TN83,man94,33,28.68,11,10/26/2020,957.44
2254,LY27,man39,24,39.42,9,10/24/2020,955.08
3134,EV65,man44,29,32.54,11,10/23/2020,954.66
1946,MV94,man04,43,21.96,9,11/9/2020,953.28
1022,NI82,man82,26,36.36,7,10/16/2020,952.36
3889,LZ90,man83,12,78.51,8,10/15/2020,950.12
1616,LT49,man91,19,49.48,10,10/31/2020,950.12
603,AN28,man24,21,44.63,11,10/31/2020,948.23
4396,CK81,man88,34,27.48,13,11/1/2020,947.32
3264,AB63,man11,15,62.09,14,10/25/2020,945.35
3711,AC70,man38,16,58.54,8,10/20/2020,944.64
3237,CU39,man82,32,29.23,9,10/24/2020,944.36
306,DL22,man14,19,49.05,12,10/16/2020,943.95
1188,NG08,man15,16,58.12,13,11/7/2020,942.92
3829,CD46,man77,17,54.68,11,10/24/2020,940.56
2157,ZT90,man70,20,46.37,13,10/16/2020,940.4
4537,CQ63,man70,13,71.52,10,10/27/2020,939.76
4966,XT81,man31,10,93.06,9,11/9/2020,939.6
1764,CH90,man85,15,61.75,13,10/26/2020,939.25
134,UY54,man05,27,34.58,5,10/29/2020,938.66
1082,CW43,man30,38,24.48,8,10/22/2020,938.24
3218,TH84,man57,14,66.26,10,10/20/2020,937.64
2230,RG33,man81,11,83.84,13,10/18/2020,935.24
3953,PD15,man99,37,24.99,10,10/16/2020,934.63
4769,XB64,man11,41,22.46,13,11/6/2020,933.86
3313,CN92,man55,35,26.24,15,10/13/2020,933.4
3714,ES17,man20,16,57.44,14,10/27/2020,933.04
3197,YF70,man02,19,48.82,5,10/29/2020,932.58
1548,AH86,man50,41,22.45,12,11/10/2020,932.45
3964,RJ34,man02,24,38.22,15,10/14/2020,932.28
334,UZ90,man20,46,20.09,7,10/20/2020,931.14
3743,CY98,man95,18,51.06,12,11/4/2020,931.08
266,OQ64,man17,43,21.28,15,10/24/2020,930.04
2797,QG44,man60,13,70.72,10,10/13/2020,929.36
3872,PC16,man82,11,82.94,13,10/21/2020,925.34
585,TN59,man48,19,48.37,6,10/29/2020,925.03
2097,JV84,man41,19,48.14,5,10/30/2020,919.66
858,GA23,man57,28,32.44,11,11/12/2020,919.32
1695,JQ27,man62,36,25.32,6,11/2/2020,917.52
902,BU39,man58,26,34.65,14,11/1/2020,914.9
3799,YU16,man50,42,21.54,10,10/14/2020,914.68
4532,MI71,man14,41,21.98,13,10/24/2020,914.18
220,XB11,man25,9,99.98,14,11/8/2020,913.82
533,HN17,man64,10,90.12,12,10/13/2020,913.2
4440,WV75,man65,26,34.68,11,10/18/2020,912.68
472,TF17,man67,33,27.23,14,11/7/2020,912.59
782,MF40,man28,34,26.6,8,11/1/2020,912.4
3444,ST06,man24,10,89.88,12,11/3/2020,910.8
4292,LL05,man54,10,89.59,14,10/23/2020,909.9
3225,ZU12,man67,29,30.91,12,10/23/2020,908.39
3565,GW42,man13,32,28.03,11,11/12/2020,907.96
1983,VG06,man36,12,74.38,14,10/22/2020,906.56
756,RZ60,man42,20,44.73,11,11/3/2020,905.6
4315,ED61,man83,9,99.22,12,11/6/2020,904.98
3680,MD73,man87,14,63.71,11,11/3/2020,902.94
2175,QF40,man42,13,69.02,5,10/23/2020,902.26
1270,OB28,man31,19,46.93,10,11/7/2020,901.67
3341,YL29,man95,27,32.96,10,10/23/2020,899.92
4071,EC21,man24,9,98.62,12,11/5/2020,899.58
1271,OI90,man56,22,40.4,10,10/24/2020,898.8
3634,IK11,man59,33,26.82,13,11/12/2020,898.06
15,MN22,man34,19,46.73,10,10/26/2020,897.87
2022,XR66,man33,38,23.31,7,11/9/2020,892.78
4633,EO87,man44,23,38.2,13,10/20/2020,891.6
1092,TA17,man81,26,33.82,12,10/26/2020,891.32
3088,FL55,man73,37,23.8,8,10/24/2020,888.6
2348,AI62,man78,9,96.97,15,10/20/2020,887.73
3857,OB78,man87,14,62.66,8,11/7/2020,885.24
3794,ZJ16,man13,22,39.62,13,10/13/2020,884.64
1248,RG23,man89,11,79.05,15,10/29/2020,884.55
1325,FM03,man51,16,54.52,9,10/30/2020,881.32
3727,TE48,man00,20,43.68,7,11/11/2020,880.6
2984,EN03,man17,16,54.47,9,11/9/2020,880.52
911,RE26,man95,9,96.58,11,11/10/2020,880.22
4328,OS13,man62,12,72.84,6,11/8/2020,880.08
4520,WX54,man13,34,25.55,11,10/13/2020,879.7
2794,PN05,man81,9,95.84,14,11/8/2020,876.56
36,LF75,man84,10,86.34,11,11/6/2020,874.4
3585,IK16,man03,9,95.7,13,10/19/2020,874.3
2752,JE56,man06,19,45.35,12,11/4/2020,873.65
2877,JX30,man09,15,57.83,6,10/14/2020,873.45
3985,LY93,man89,30,28.69,12,10/28/2020,872.7
3028,RU74,man10,19,45.42,9,10/23/2020,871.98
788,CE74,man76,16,53.93,9,10/24/2020,871.88
2154,QH08,man01,20,43.19,8,10/28/2020,871.8
3077,EU95,man31,9,96.09,6,10/21/2020,870.81
3512,YD66,man93,30,28.63,11,11/5/2020,869.9
3907,HG74,man60,27,31.76,11,10/14/2020,868.52
341,RY73,man04,10,86.06,7,10/28/2020,867.6
4521,WN82,man89,11,77.64,11,10/27/2020,865.04
1621,FB15,man99,10,85.06,12,11/11/2020,862.6
927,XN13,man33,14,60.73,11,10/28/2020,861.22
2646,LJ45,man89,17,50.13,9,10/20/2020,861.21
4334,QM40,man10,17,50.15,6,10/25/2020,858.55
1093,OV84,man26,27,31.23,15,10/20/2020,858.21
3704,RC03,man50,14,60.62,9,11/4/2020,857.68
172,HD74,man89,9,94.54,6,10/18/2020,856.86
3079,UJ32,man17,11,76.76,12,10/20/2020,856.36
237,OT33,man97,9,93.72,11,10/25/2020,854.48
446,VG19,man17,24,35.32,6,10/31/2020,853.68
538,PR68,man82,28,30.18,8,10/15/2020,853.04
1720,GZ89,man51,15,56.11,7,10/21/2020,848.65
2357,CN83,man70,14,59.99,8,10/28/2020,847.86
2421,SZ01,man77,16,52.46,7,10/15/2020,846.36
3903,IE00,man11,16,51.84,14,11/8/2020,843.44
4253,PB36,man49,11,75.65,9,10/20/2020,841.15
1558,OY88,man65,33,25.03,13,10/28/2020,838.99
2701,GP21,man19,30,27.59,11,10/30/2020,838.7
323,AL95,man29,36,22.96,12,10/15/2020,838.56
367,OP70,man61,37,22.32,12,10/29/2020,837.84
2943,UG32,man45,14,59.36,5,11/10/2020,836.04
4377,VW23,man88,37,22.19,14,11/7/2020,835.03
337,YO63,man38,14,58.68,12,11/5/2020,833.52
415,VZ14,man62,9,91.3,11,11/11/2020,832.7
861,JE61,man62,9,91.41,9,10/19/2020,831.69
1141,HF15,man30,18,45.51,12,10/24/2020,831.18
1277,OM41,man81,22,37.36,9,10/19/2020,830.92
4249,HX04,man93,12,68.67,6,10/24/2020,830.04
4540,DF16,man52,30,27.45,6,11/8/2020,829.5
1117,YC63,man28,29,28.15,12,10/20/2020,828.35
4765,AK69,man14,13,62.75,12,10/19/2020,827.75
3098,ID19,man52,9,91.06,8,11/10/2020,827.54
3922,TF45,man66,34,24.07,9,10/17/2020,827.38
3052,OE58,man47,13,62.64,13,11/5/2020,827.32
4814,IN07,man64,11,74.2,10,11/10/2020,826.2
2077,NR42,man16,11,74.53,6,10/25/2020,825.83
3816,QU58,man87,10,81.48,9,10/19/2020,823.8
190,LT43,man88,37,22.02,9,11/12/2020,823.74
2953,PZ96,man90,22,36.93,11,10/28/2020,823.46
3123,MH18,man09,13,62.71,7,10/26/2020,822.23
1262,AY38,man42,36,22.5,12,10/28/2020,822
3174,EC10,man86,12,67.89,7,10/17/2020,821.68
1799,FD39,man25,19,42.64,10,11/3/2020,820.16
1923,CT27,man45,32,25.41,6,10/19/2020,819.12
2063,QP21,man41,21,38.43,11,10/19/2020,818.03
1265,EY48,man86,23,35.03,12,10/16/2020,817.69
455,AA62,man64,10,80.75,10,10/13/2020,817.5
1982,HK44,man99,12,66.86,14,11/2/2020,816.32
810,QY46,man85,24,33.64,8,11/6/2020,815.36
263,OL27,man45,31,25.87,12,10/22/2020,813.97
783,DU30,man84,33,24.3,12,11/11/2020,813.9
4884,KV90,man57,10,80.13,11,10/14/2020,812.3
2699,DN14,man86,33,24.37,8,11/11/2020,812.21
1939,DS52,man17,19,41.88,13,10/22/2020,808.72
4947,SS21,man40,10,80.14,7,11/9/2020,808.4
2626,IX16,man74,8,99.16,14,10/14/2020,807.28
1244,ZK14,man23,20,40.09,5,11/6/2020,806.8
3823,DP26,man73,8,98.87,15,11/3/2020,805.96
844,VN62,man83,16,49.8,9,10/20/2020,805.8
4174,BI69,man70,9,88.39,10,10/20/2020,805.51
3834,VK02,man07,26,30.5,12,10/27/2020,805
1538,FE52,man74,17,46.84,7,10/14/2020,803.28
3516,UX71,man60,9,88.4,6,11/12/2020,801.6
2207,TH79,man64,14,56.79,6,10/13/2020,801.06
356,PO12,man09,19,41.79,7,10/20/2020,801.01
4443,CL97,man74,16,49.11,15,10/20/2020,800.76
1062,VU27,man84,17,46.32,13,10/25/2020,800.44
31,MO60,man61,11,71.53,12,10/26/2020,798.83
1984,CM87,man86,27,29.06,14,11/6/2020,798.62
4940,JB71,man06,8,98.99,6,11/1/2020,797.92
2050,NU50,man93,24,33.03,5,10/27/2020,797.72
4883,LL08,man31,16,48.91,15,11/12/2020,797.56
3758,BY77,man65,8,98.56,8,10/19/2020,796.48
1403,GW54,man28,22,35.46,14,10/30/2020,794.12
606,NO50,man08,12,65.24,11,10/27/2020,793.88
4280,GP79,man09,11,71.34,9,10/16/2020,793.74
3019,FE41,man62,13,60.12,10,10/26/2020,791.56
1890,WU80,man20,15,51.88,13,10/22/2020,791.2
2432,EF70,man85,29,27.01,7,10/31/2020,790.29
1622,VL94,man28,32,24.47,7,10/29/2020,790.04
1769,BU91,man90,32,24.24,14,10/28/2020,789.68
2245,IB67,man39,16,48.49,12,10/24/2020,787.84
1759,YT32,man70,18,43.38,6,11/6/2020,786.84
4795,CT14,man52,33,23.69,5,10/19/2020,786.77
1354,WZ89,man87,8,97.57,6,10/15/2020,786.56
738,YU17,man56,24,32.28,11,11/10/2020,785.72
2425,PT46,man78,19,40.75,10,10/13/2020,784.25
2965,NW01,man86,12,64.08,15,10/31/2020,783.96
4525,KT57,man99,8,95.99,14,11/10/2020,781.92
3947,BQ33,man51,29,26.69,7,11/9/2020,781.01
2195,UE86,man89,19,40.62,8,11/9/2020,779.78
1626,FN16,man73,22,35.03,8,11/10/2020,778.66
4643,CK14,man28,29,26.36,14,10/14/2020,778.44
4224,ZF86,man81,12,64.03,10,10/20/2020,778.36
461,JI92,man72,17,44.95,13,10/22/2020,777.15
1358,MF74,man79,11,69.54,12,10/31/2020,776.94
3364,EP99,man61,18,42.49,12,10/20/2020,776.82
67,XM57,man72,29,26.44,7,11/12/2020,773.76
2693,DN75,man28,26,29.37,10,10/22/2020,773.62
2754,EB05,man52,37,20.51,14,10/19/2020,772.87
4853,PM92,man84,22,34.39,15,10/30/2020,771.58
1733,OA76,man11,8,95.54,6,11/1/2020,770.32
4656,DZ47,man55,27,28.26,6,11/11/2020,769.02
2276,SJ03,man57,8,94.81,8,10/21/2020,766.48
1308,NX45,man92,19,39.91,8,11/9/2020,766.29
130,CJ50,man49,23,32.92,8,10/31/2020,765.16
1631,BM17,man74,30,25,15,10/24/2020,765
1281,ZP31,man02,21,35.85,12,10/15/2020,764.85
2104,JI29,man59,26,29.01,10,11/8/2020,764.26
4220,QC61,man84,24,31.5,7,11/4/2020,763
3163,LR23,man61,18,41.63,13,11/4/2020,762.34
434,OH33,man40,34,22.08,11,11/1/2020,761.72
1645,RT59,man78,13,57.96,8,10/14/2020,761.48
3072,JA62,man91,25,30.07,9,10/16/2020,760.75
1783,NS16,man87,19,39.25,14,10/24/2020,759.75
1482,UW68,man43,12,62.06,10,10/24/2020,754.72
2667,NP68,man55,30,24.53,15,10/14/2020,750.9
2704,SR98,man51,28,26.35,10,11/7/2020,747.8
2818,AN15,man34,15,49.31,8,10/23/2020,747.65
2591,JY68,man43,9,81.79,10,11/5/2020,746.11
909,NZ90,man89,11,67.09,7,11/4/2020,744.99
4341,ZC28,man97,18,40.98,7,10/21/2020,744.64
760,AC51,man64,11,66.55,11,11/3/2020,743.05
929,YF23,man55,23,31.62,12,10/14/2020,739.26
922,GJ98,man41,17,42.6,14,10/14/2020,738.2
403,BJ50,man90,29,24.92,15,10/24/2020,737.68
4097,KW41,man48,9,80.08,15,10/24/2020,735.72
3929,OM35,man69,14,52.04,6,11/7/2020,734.56
1114,PY96,man09,15,48.07,13,11/2/2020,734.05
2940,RJ09,man67,36,20.1,7,11/3/2020,730.6
1689,AZ55,man02,31,23.36,6,10/16/2020,730.16
3466,LA79,man73,32,22.47,11,10/17/2020,730.04
2163,WF63,man27,9,80.19,8,11/1/2020,729.71
1557,XS41,man08,13,55.05,13,11/7/2020,728.65
4958,EH60,man32,22,32.39,14,10/26/2020,726.58
2209,FA69,man26,8,89.09,13,11/2/2020,725.72
4350,TG33,man20,10,70.86,15,10/19/2020,723.6
964,UG84,man72,13,55.19,6,11/7/2020,723.47
3465,PW60,man50,16,44.43,12,11/1/2020,722.88
4522,IJ15,man82,15,47.59,9,10/14/2020,722.85
4820,HA13,man10,10,71.6,6,10/15/2020,722
2495,UU06,man81,13,54.56,12,10/25/2020,721.28
388,JP96,man41,21,33.85,10,10/27/2020,720.85
4388,HB87,man32,29,24.43,12,11/4/2020,720.47
4150,QS48,man39,16,44.45,8,11/3/2020,719.2
391,KA23,man20,13,54.64,7,10/16/2020,717.32
142,KQ57,man00,28,25.34,7,10/19/2020,716.52
4688,QQ46,man63,20,35.04,14,10/27/2020,714.8
1409,BY86,man28,21,33.53,10,10/13/2020,714.13
1025,EA38,man05,15,46.62,11,10/27/2020,710.3
866,BO23,man80,10,69.7,13,10/22/2020,710
3812,GA44,man53,10,69.58,13,10/29/2020,708.8
3901,NB84,man12,31,22.38,14,10/23/2020,707.78
4538,TB84,man09,11,63.03,14,11/5/2020,707.33
4925,SD14,man83,9,77.2,11,10/19/2020,705.8
2700,YV18,man62,16,43.56,6,10/17/2020,702.96
1578,NL59,man63,16,43.5,6,10/27/2020,702
679,PI89,man64,13,53.12,11,11/9/2020,701.56
4783,BK46,man55,30,22.94,11,10/18/2020,699.2
687,UL50,man07,21,32.91,8,11/9/2020,699.11
4539,QB73,man28,17,40.48,8,11/11/2020,696.16
3368,KT20,man63,18,38,12,11/8/2020,696
666,YL28,man19,9,75.87,13,10/23/2020,695.83
3026,DT66,man73,29,23.68,9,11/6/2020,695.72
4932,CA19,man59,16,42.53,13,10/31/2020,693.48
3427,XI71,man96,7,96.97,14,11/8/2020,692.79
3558,LM23,man48,9,75.66,11,11/9/2020,691.94
2436,WY65,man97,8,85.01,9,11/10/2020,689.08
3086,BA58,man70,19,35.63,12,10/17/2020,688.97
4351,MW00,man89,9,74.94,12,11/5/2020,686.46
591,PI42,man68,9,75.34,5,10/31/2020,683.06
2759,EO47,man14,12,56.34,6,10/21/2020,682.08
4215,BY28,man52,22,30.73,6,10/14/2020,682.06
3188,TC74,man05,9,74.65,10,10/23/2020,681.85
3295,SX69,man91,7,95.68,9,10/30/2020,678.76
2326,WF86,man00,18,37.19,9,11/9/2020,678.42
4837,CF16,man46,31,21.61,6,11/8/2020,675.91
868,AW83,man95,17,39.11,11,10/21/2020,675.87
4503,WB32,man57,10,66.53,10,10/13/2020,675.3
734,XK50,man22,9,73.66,12,10/26/2020,674.94
4187,WY97,man64,8,82.61,12,11/3/2020,672.88
597,WG86,man48,14,47.11,13,10/26/2020,672.54
1911,KI35,man14,26,25.44,11,11/3/2020,672.44
667,RC88,man35,8,82.51,11,10/30/2020,671.08
2325,LD32,man02,15,44.31,6,10/20/2020,670.65
880,FQ76,man99,15,43.83,13,11/10/2020,670.45
688,VU25,man98,25,26.53,7,11/2/2020,670.25
1411,ZX99,man96,17,38.59,12,10/26/2020,668.03
3740,UP61,man98,12,54.63,12,10/28/2020,667.56
910,JK99,man75,8,82.57,7,10/17/2020,667.56
4024,ER35,man18,27,24.5,6,10/15/2020,667.5
177,VO28,man86,11,59.96,6,10/25/2020,665.56
3419,SH08,man97,18,36.19,12,10/28/2020,663.42
633,AG58,man28,32,20.31,13,10/16/2020,662.92
573,AW53,man79,30,21.69,12,10/26/2020,662.7
1847,EZ34,man84,19,34.38,9,11/1/2020,662.22
2344,CT69,man80,31,20.92,13,10/13/2020,661.52
4504,MH46,man56,25,26.14,8,10/13/2020,661.5
4671,ZB21,man71,32,20.38,9,10/13/2020,661.16
3502,AR30,man07,21,30.85,12,10/14/2020,659.85
3602,HW98,man14,9,71.76,13,10/20/2020,658.84
474,NW50,man79,11,58.59,13,10/15/2020,657.49
3287,GB15,man78,26,24.77,13,10/16/2020,657.02
3674,JK61,man47,10,64.93,7,10/22/2020,656.3
4563,XU79,man47,21,30.7,11,10/23/2020,655.7
1462,PV99,man95,10,64.24,13,10/22/2020,655.4
3559,VR90,man34,21,30.84,5,11/2/2020,652.64
1469,YP99,man93,10,63.79,14,10/26/2020,651.9
720,PY49,man00,7,91.84,8,10/14/2020,650.88
2235,XS46,man48,9,71.49,7,11/1/2020,650.41
3606,JJ15,man28,28,22.94,8,11/10/2020,650.32
392,KJ59,man04,8,79.58,13,11/3/2020,649.64
1737,OT02,man80,15,42.6,10,10/22/2020,649
2510,WU17,man83,8,79.5,12,10/22/2020,648
2707,SY57,man38,11,57.61,13,11/4/2020,646.71
1606,VU86,man28,19,33.62,7,10/13/2020,645.78
3256,DC28,man03,9,70.17,14,10/26/2020,645.53
2288,ZL80,man66,10,63.09,12,11/2/2020,642.9
3725,WE61,man26,17,37.06,12,10/15/2020,642.02
4550,FQ83,man22,18,34.89,12,10/26/2020,640.02
2003,ZU65,man43,7,89.69,11,10/19/2020,638.83
2290,RS35,man29,19,32.81,15,11/4/2020,638.39
2881,CJ31,man36,18,34.97,7,10/23/2020,636.46
1673,OR03,man93,16,39.04,11,10/13/2020,635.64
4205,RF84,man97,16,38.78,14,11/6/2020,634.48
822,WX06,man92,11,57.03,6,11/2/2020,633.33
160,YT78,man75,7,89.11,7,11/4/2020,630.77
1377,VL50,man84,22,28.16,11,10/27/2020,630.52
3728,FZ87,man62,17,36.51,9,10/31/2020,629.67
2339,KT27,man04,29,21.41,8,10/29/2020,628.89
4683,BV23,man45,7,88.61,6,10/19/2020,626.27
3675,KT75,man90,8,77.2,7,11/8/2020,624.6
3425,MZ33,man69,11,55.87,9,10/19/2020,623.57
302,QB03,man77,23,26.46,14,11/8/2020,622.58
3968,JR07,man30,17,35.74,15,10/22/2020,622.58
2068,TE91,man43,13,47.04,7,10/29/2020,618.52
4354,GO79,man60,25,24.26,12,11/3/2020,618.5
1066,LP23,man75,27,22.69,5,10/22/2020,617.63
